ticker,cik,name,sic,simfin_industry_id,exchange,ipo_date,delist_date,capture_date
LOB,1462120,Live Oak Bancshares Inc,6022,104002,NASDAQ,23/07/2015,31/12/9998,30/09/2015
LOGI,1032975,Logitech International S.A.,3577,101001,NASDAQ,31/03/1997,31/12/9998,30/09/2015
LOGM,1420302,LogMeIn Inc,7372,101003,NASDAQ,01/07/2009,31/12/9998,30/09/2015
LOGM,1420302,"LogMeIn, Inc.",7372,101003,NASDAQ,01/07/2009,31/08/2020,30/09/2020
LOGMV,1420302,"LogMeIn, Inc.",7372,999999,NASDAQ,26/01/2017,08/02/2017,30/09/2017
LOPE,1434588,Grand Canyon Education Inc,8200,102006,NASDAQ,20/11/2008,31/12/9998,30/09/2015
LOV,9000077,Spark Networks Inc,9999,101002,NYSE,14/02/2006,31/12/9998,30/09/2015
LOW,60667,Lowes Cos. Inc,5211,103002,NYSE,01/07/1985,31/12/9998,30/09/2015
LOXO,1581720,Loxo Oncology Inc,2834,106002,NASDAQ,01/08/2014,15/02/2019,30/09/2019
LPG,1596993,Dorian LPG Ltd,4412,999999,NYSE,08/05/2014,31/12/9998,30/09/2015
LPI,1528129,Laredo Petroleum Holdings Inc,1311,107002,NYSE,15/12/2011,31/12/9998,30/09/2015
LPLA,1397911,LPL Financial Holdings Inc,6200,104003,NASDAQ,18/11/2010,31/12/9998,30/09/2015
LPNT,1301611,Lifepoint Hospitals Inc,8062,106011,NASDAQ,12/05/1999,16/11/2018,30/09/2019
LPSN,1102993,Liveperson Inc,7372,101003,NASDAQ,07/04/2000,31/12/9998,30/09/2015
LPT,921112,LIBERTY PROPERTY TRUST,9999,999999,NYSE,17/06/1994,03/02/2020,30/09/2020
LPTH,889971,LightPath Technologies Inc,3674,101001,NASDAQ,28/02/1996,31/12/9998,30/09/2015
LPX,60519,LouisianaPacific Corp,2400,110005,NYSE,04/01/1982,31/12/9998,30/09/2015
LQDT,1235468,Liquidity Services Inc,7389,103002,NASDAQ,27/02/2006,31/12/9998,30/09/2015
LRCX,707549,Lam Research Corp,3559,101004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
LRDC,9000078,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
LRN,1157408,K12 Inc,8200,102006,NYSE,13/12/2007,31/12/9998,30/09/2015
LSCC,855658,Lattice Semiconductor,3674,101004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
LSI,944314,Life Storage Inc,6798,109001,NYSE,21/06/1995,31/12/9998,30/09/2015
LSTR,853816,Landstar System Inc,4213,100010,NASDAQ,05/03/1993,31/12/9998,30/09/2015
LSXMA,1560385,Liberty Media Corp,4833,103001,NASDAQ,18/04/2016,31/12/9998,30/09/2016
LSXMB,1560385,Liberty Media Corp,4833,999999,NASDAQ,21/04/2016,31/12/9998,30/09/2016
LSXMK,1560385,Liberty Media Corp,4833,999999,NASDAQ,18/04/2016,31/12/9998,30/09/2016
LTC,887905,LTC Properties Inc,6798,109001,NYSE,25/08/1992,31/12/9998,30/09/2015
LTHM,1742924,Livent Corp.,2800,110001,NYSE,11/10/2018,01/03/2019,30/09/2019
LTRPA,1606745,Liberty TripAdvisor Holdings Inc,7374,101002,NASDAQ,27/08/2014,31/12/9998,30/09/2015
LTRPB,1606745,"Liberty TripAdvisor Holdings, Inc.",7374,999999,NASDAQ,28/08/2014,31/12/9998,30/09/2015
LTRX,9000080,Lantronix Inc,9999,101005,NASDAQ,04/08/2000,31/12/9998,30/09/2015
LTXC,357020,LTX-Credence Corp,3825,101001,NASDAQ,26/08/2008,21/05/2014,30/09/2015
LTXX,357020,LTX Corp,3825,101001,NASDAQ,26/03/1990,26/08/2008,30/09/2015
LULU,1397187,Lululemon Athletica inc,2300,103002,NASDAQ,27/07/2007,31/12/9998,30/09/2015
LUMN,18926,"Lumen Technologies, Inc.",4813,108001,NYSE,05/11/1987,31/12/9998,30/09/2015
LUV,92380,Southwest Airlines Company,4512,100006,NYSE,02/01/1980,31/12/9998,30/09/2015
LVLT,794323,Level 3 Communications Inc,4813,108001,NYSE,31/03/1998,01/11/2017,30/09/2018
LVS,1300514,Las Vegas Sands Corp,7011,103015,NYSE,15/12/2004,31/12/9998,30/09/2015
LW,1679273,Lamb Weston Holdings Inc,2030,102002,NYSE,10/11/2016,31/12/9998,30/09/2017
LXP,910108,Lexington Realty Trust,6798,109001,NYSE,22/10/1993,31/12/9998,30/09/2015
LXRX,1062822,Lexicon Pharmaceuticals Inc,2834,106002,NASDAQ,07/04/2000,31/12/9998,30/09/2015
LYB,1489393,LyondellBasell Industries NV,2860,110001,NYSE,28/04/2010,31/12/9998,30/09/2015
LYFT,1759509,"Lyft, Inc.",7389,101003,NASDAQ,29/03/2019,31/12/9998,30/09/2019
LYV,1335258,Live Nation Entertainment Inc,7900,103001,NYSE,21/12/2005,31/12/9998,30/09/2015
LZB,57131,LaZBoy Inc,2510,103004,NYSE,05/01/1988,31/12/9998,30/09/2015
M,794367,Macy`s Inc,5311,103002,NYSE,05/02/1992,31/12/9998,30/09/2015
MA,1141391,Mastercard Inc,7389,104007,NYSE,25/05/2006,31/12/9998,30/09/2015
MAA,912595,MidAmerica Apartment Communities Inc,6798,109001,NYSE,28/01/1994,31/12/9998,30/09/2015
MAC,912242,Macerich Company.,6798,109001,NYSE,10/03/1994,31/12/9998,30/09/2015
MACK,1274792,Merrimack Pharmaceuticals Inc,2834,106002,NASDAQ,29/03/2012,31/12/9998,30/09/2015
MAMS,832488,MAM Software Group Inc,7372,101003,NASDAQ,05/10/1999,21/10/2019,30/09/2020
MAN,871763,ManpowerGroup,7363,100011,NYSE,05/10/1988,31/12/9998,30/09/2015
MANH,1056696,Manhattan Associates Inc,7372,101003,NASDAQ,23/04/1998,31/12/9998,30/09/2015
MANT,892537,Mantech International Corp - Class A,8741,101003,NASDAQ,07/02/2002,31/12/9998,30/09/2015
MAR,1048286,Marriott International Inc Class A,7011,103015,NASDAQ,13/10/1993,31/12/9998,30/09/2015
MAS,62996,Masco Corp,2430,110005,NYSE,10/06/1983,31/12/9998,30/09/2015
MASI,937556,Masimo Corp,3845,106004,NASDAQ,08/08/2007,31/12/9998,30/09/2015
MAT,63276,Mattel Inc,3942,103015,NASDAQ,04/01/1982,31/12/9998,30/09/2015
MATW,63296,Matthews International Corp,3360,999999,NASDAQ,10/08/1994,31/12/9998,30/09/2015
MATX,3453,Matson Inc,4400,100010,NYSE,03/05/1973,31/12/9998,30/09/2015
MAXR,1121142,Maxar Technologies Ltd,3663,101001,NYSE,06/10/2017,31/12/9998,30/09/2018
MB,1458962,MINDBODY Inc,7374,101003,NASDAQ,19/06/2015,15/02/2019,30/09/2019
MBFI,1139812,MB Financial Inc,6021,104002,NASDAQ,07/04/1995,21/03/2019,30/09/2019
MBFIP,1139812,MB FINANCIAL INC /MD,6021,999999,NASDAQ,24/09/2014,14/02/2018,30/09/2018
MBI,814585,MBIA Inc,6351,999999,NYSE,02/07/1987,31/12/9998,30/09/2015
MBUU,1590976,Malibu Boats Inc Class A,3730,100008,NASDAQ,31/01/2014,31/12/9998,30/09/2015
MBWM,1042729,Mercantile Bank Corp,6022,104002,NASDAQ,20/07/1999,31/12/9998,30/09/2015
MC,1596967,Moelis Company,6282,104001,NYSE,16/04/2014,31/12/9998,30/09/2015
MCD,63908,McDonalds Corp,5812,103003,NYSE,02/01/1970,31/12/9998,30/09/2015
MCFT,1638290,MCBC Holdings Inc,3730,103005,NASDAQ,17/07/2015,31/12/9998,30/09/2015
MCHP,827054,Microchip Technology Inc,3674,101004,NASDAQ,19/03/1993,31/12/9998,30/09/2015
MCK,927653,McKesson Corp,5122,106014,NYSE,15/11/1994,31/12/9998,30/09/2015
MCO,1059556,Moodys Corp,7320,104003,NYSE,31/10/1994,31/12/9998,30/09/2015
MCRN,1637913,Milacron Holdings Corp,3559,101004,NYSE,25/06/2015,22/11/2019,30/09/2020
MCS,62234,The Marcus Corp,7830,103001,NYSE,29/03/1990,31/12/9998,30/09/2015
MCY,64996,Mercury General Corp,6331,104006,NYSE,26/03/1990,31/12/9998,30/09/2015
MD,893949,Mednax Inc,8060,106011,NYSE,20/09/1995,31/12/9998,30/09/2015
MDB,1441816,MongoDB Inc - Class A,7372,101003,NASDAQ,19/10/2017,31/12/9998,30/09/2018
MDC,773141,MDC Holdings Inc,1531,999999,NYSE,11/03/1980,31/12/9998,30/09/2015
MDCA,876883,MDC Partners Inc Class A,7311,103011,NASDAQ,17/04/1995,31/12/9998,30/09/2015
MDCO,1113481,The Medicines Company,2834,106005,NASDAQ,08/08/2000,06/01/2020,30/09/2020
MDGL,1157601,Synta Pharmaceuticals Corp,2834,106005,NASDAQ,06/02/2007,31/12/9998,30/09/2015
MDLZ,1103982,Mondelez International Inc,2000,102002,NASDAQ,13/06/2001,31/12/9998,30/09/2015
MDP,65011,Meredith Corp,2721,103026,NYSE,01/07/1985,31/12/9998,30/09/2015
MDR,708819,McDermott International,3443,107004,NYSE,31/12/1982,31/12/9998,30/09/2015
MDR,708819,MCDERMOTT INTERNATIONAL INC,3443,107004,NYSE,31/12/1982,22/01/2020,30/09/2020
MDRX,1124804,Allscripts Healthcare Solutions Inc,7373,101003,NASDAQ,26/07/1999,31/12/9998,30/09/2015
MDSO,1453814,Medidata Solutions Inc,7372,101003,NASDAQ,25/06/2009,28/10/2019,30/09/2020
MDT,1613103,Medtronic Plc,3845,106004,NYSE,31/12/1981,31/12/9998,30/09/2015
MDU,67716,MDU Resources Group Inc,1400,105002,NYSE,05/11/1987,31/12/9998,30/09/2015
MDXG,1376339,NVS,3841,106004,NVS,01/01/1900,01/01/1900,30/09/2015
MECK,1083712,Mecklermedia Corp,9999,100001,NASDAQ,02/02/1996,10/04/2018,30/09/2018
MED,910329,Medifast Inc,2090,102002,NYSE,31/12/1993,31/12/9998,30/09/2015
MEDP,1668397,Medpace Holdings Inc,8731,106001,NASDAQ,11/08/2016,31/12/9998,30/09/2016
MEET,9000081,MeetMe Inc,9999,101002,NASDAQ,04/09/2003,31/12/9998,30/09/2015
MEI,65270,Methode Electronics Inc,3678,101001,NYSE,23/03/1990,31/12/9998,30/09/2015
MEIP,9000082,MEI Pharma Inc,9999,106005,NASDAQ,18/12/2003,31/12/9998,30/09/2015
MELI,1099590,Mercadolibre Inc,7389,103002,NASDAQ,10/08/2007,31/12/9998,30/09/2015
MENT,701811,Mentor Graphics Corp,7373,101003,NASDAQ,04/01/2016,31/03/2017,30/09/2017
MERC,1333274,MERCER INTERNATIONAL INC.,2611,999999,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MET,1099219,Metlife Inc,6311,104004,NYSE,05/04/2000,31/12/9998,30/09/2015
MFA,1055160,MFA Financial Inc,6798,109001,NYSE,13/04/1998,31/12/9998,30/09/2015
MFO,1055160,"MFA FINANCIAL, INC.",6798,999999,NYSE,17/04/2012,05/01/2021,30/09/2021
MFON,9000083,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
MGCD,815093,MGC Diagnostics Corp,3841,106004,NASDAQ,15/07/2003,08/01/2018,30/09/2018
MGEE,1161728,MGE Energy Inc,4900,105001,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MGLN,19411,Magellan Health Services Inc,8060,106011,NASDAQ,25/02/2004,31/12/9998,30/09/2015
MGM,789570,MGM Resorts International,7011,103015,NYSE,12/01/1990,31/12/9998,30/09/2015
MGNX,1125345,MacroGenics Inc,2834,106002,NASDAQ,10/10/2013,31/12/9998,30/09/2015
MGP,1656936,MGM Growth Properties LLC,6798,109001,NYSE,20/04/2016,31/12/9998,30/09/2016
MGPI,835011,MGP Ingredients Inc,5180,102002,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MGR,1004434,"AFFILIATED MANAGERS GROUP, INC.",6282,999999,NYSE,29/03/2019,31/12/9998,30/09/2019
MGRB,1004434,"AFFILIATED MANAGERS GROUP, INC.",6282,999999,NYSE,29/09/2020,31/12/9998,30/09/2020
MGRC,752714,McGrath RentCorp,7359,100007,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MGRD,1004434,"AFFILIATED MANAGERS GROUP, INC.",6282,999999,NYSE,23/07/2021,31/12/9998,30/09/2021
MGY,1698990,Magnolia Oil Gas Corporation Class A,1311,107002,NYSE,29/06/2017,31/12/9998,30/09/2017
MHH,1437226,Mastech Holdings Inc,8742,100011,NYSE,19/09/2008,31/12/9998,30/09/2015
MHK,851968,Mohawk Industries Inc,2273,103004,NYSE,01/04/1992,31/12/9998,30/09/2015
MHLD,1412100,Maiden Holdings Ltd,6331,104006,NASDAQ,06/05/2008,31/12/9998,30/09/2015
MHO,799292,MI Homes Inc,1531,999999,NYSE,03/11/1993,31/12/9998,30/09/2015
MIC,1289790,Macquarie Infrastructure Company LLC,5172,100010,NYSE,16/12/2004,31/12/9998,30/09/2015
MICR,819689,NVS,3845,106004,NVS,01/01/1900,01/01/1900,30/09/2015
MIDD,769520,The Middleby Corp,3580,100001,NASDAQ,17/03/1992,31/12/9998,30/09/2015
MIK,1593936,Michaels Companies Inc,5945,103002,NASDAQ,27/06/2014,31/12/9998,30/09/2015
MIK,1593936,"Michaels Companies, Inc.",5945,103002,NASDAQ,27/06/2014,15/04/2021,30/09/2021
MIME,1644675,Mimecast Ltd,7372,101003,NASDAQ,19/11/2015,31/12/9998,30/09/2016
MIND,926423,Mitcham Industries Inc,7359,101001,NASDAQ,28/12/1994,31/12/9998,30/09/2015
MINI,911109,Mobile Mini Inc,3443,999999,NASDAQ,17/02/1994,31/12/9998,30/09/2015
MINI,911109,MOBILE MINI INC,3443,999999,NASDAQ,17/02/1994,01/07/2020,30/09/2020
MITK,807863,Mitek Systems Inc,3577,101003,NASDAQ,26/05/1995,31/12/9998,30/09/2015
MITL,1170534,Mitel Networks Corp,3663,101001,NASDAQ,22/04/2010,30/11/2018,30/09/2019
MIXX,9000084,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
MJCO,1626853,Majesco,7372,101003,NASDAQ,29/06/2015,31/12/9998,30/09/2015
MJN,1452575,Mead Johnson Nutrition CO,2000,106006,NYSE,11/02/2009,14/07/2017,30/09/2017
MJTK,9000085,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
MKC,63754,McCormick Company Inc,2090,102002,NYSE,26/03/1990,31/12/9998,30/09/2015
MKL,1096343,Markel Corp,6331,104006,NYSE,02/01/1990,31/12/9998,30/09/2015
MKSI,1049502,MKS Instruments Inc,3823,101001,NASDAQ,30/03/1999,31/12/9998,30/09/2015
MKTX,1278021,MarketAxess Holdings Inc,6211,104003,NASDAQ,05/11/2004,31/12/9998,30/09/2015
MLAB,724004,Mesa Laboratories Inc,3823,101001,NASDAQ,25/01/1995,31/12/9998,30/09/2015
MLHR,66382,Herman Miller Inc,2520,103004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MLI,89439,Mueller Industries Inc,3350,999999,NYSE,25/02/1991,31/12/9998,30/09/2015
MLKN,66382,"MILLERKNOLL, INC.",2520,999999,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MLM,916076,Martin Marietta Materials Inc,1400,110005,NYSE,17/02/1994,31/12/9998,30/09/2015
MLNX,1356104,Mellanox Technologies Ltd,3674,101004,NASDAQ,08/02/2007,27/04/2020,30/09/2020
MLP,63330,Maui Land & Pineapple Company. Inc,6500,109002,NYSE,02/01/1996,31/12/9998,30/09/2015
MMC,62709,Marsh McLennan Companies Inc,6411,104003,NYSE,30/12/1987,31/12/9998,30/09/2015
MMI,1578732,Marcus & Millichap Inc,6531,109002,NYSE,31/10/2013,31/12/9998,30/09/2015
MMM,66740,3M Company,3841,100001,NYSE,02/01/1970,31/12/9998,30/09/2015
MMP,1126975,Magellan Midstream Partners LP,4610,107003,NYSE,19/03/2001,31/12/9998,30/09/2015
MMS,1032220,MAXIMUS Inc,7389,100002,NYSE,13/06/1997,31/12/9998,30/09/2015
MMSI,856982,Merit Medical Systems Inc,3841,106004,NASDAQ,26/02/1992,31/12/9998,30/09/2015
MN,1524223,Manning and Napier Inc,6282,104001,NYSE,18/11/2011,31/12/9998,30/09/2015
MNDT,1370880,"Mandiant, Inc.",3577,999999,NASDAQ,20/09/2013,31/12/9998,30/09/2015
MNI,1056087,The McClatchy Company,2711,103026,NYSE,30/06/1989,13/02/2020,30/09/2020
MNK,1567892,Mallinckrodt public limited company,2834,106005,NYSE,17/06/2013,31/12/9998,30/09/2015
MNKD,899460,MannKind Corp,2834,106002,NASDAQ,28/07/2004,31/12/9998,30/09/2015
MNR,67625,Monmouth RE Inv Corp,6798,109001,NYSE,26/03/1990,31/12/9998,30/09/2015
MNRO,876427,Monro Muffler Brake Inc,7500,103005,NASDAQ,30/07/1991,31/12/9998,30/09/2015
MNST,865752,Monster Beverage Corp,2086,102005,NASDAQ,18/08/1995,31/12/9998,30/09/2015
MNTA,1235010,Momenta Pharmaceuticals Inc,2836,106002,NASDAQ,22/06/2004,31/12/9998,30/09/2015
MO,764180,Altria Group Inc,2111,102003,NYSE,02/01/1970,31/12/9998,30/09/2015
MOBL,1470099,MobileIron Inc,7372,101003,NASDAQ,12/06/2014,31/12/9998,30/09/2015
MOD,67347,Modine Manufacturing Company,3714,103005,NYSE,26/03/1990,31/12/9998,30/09/2015
MODV,1220754,ModivCare Inc,4700,106011,NASDAQ,20/08/2003,31/12/9998,30/09/2015
MOGA,67887,MOOG INC.,9999,999999,NYSE,24/11/2009,27/07/2018,30/09/2018
MOG-A,67887,MOOG INC.,3590,999999,NYSE,21/02/1992,31/12/9998,30/09/2015
MOG-B,67887,MOOG INC.,3590,999999,NYSE,18/08/1995,31/12/9998,30/09/2015
MOH,1179929,Molina Healthcare Inc,6324,106006,NYSE,02/07/2003,31/12/9998,30/09/2015
MON,1110783,Monsanto Company,2870,110003,NYSE,18/10/2000,08/06/2018,30/09/2018
MORE,1384710,Monogram Residential Trust Inc,6798,109001,NYSE,21/11/2014,20/09/2017,30/09/2017
MORN,1289419,Morningstar Inc,6282,104003,NASDAQ,03/05/2005,31/12/9998,30/09/2015
MOS,1285785,Mosaic Company,2870,110003,NYSE,26/01/1988,31/12/9998,30/09/2015
MOV,72573,Movado Group Inc,3873,103002,NYSE,30/09/1993,31/12/9998,30/09/2015
MPC,1510295,Marathon Petroleum Corp,2911,107001,NYSE,23/06/2011,31/12/9998,30/09/2015
MPLX,1552000,MPLX LP,4610,107003,NYSE,26/10/2012,31/12/9998,30/09/2015
MPW,1287865,Medical Properties Trust Inc,6798,109001,NYSE,08/07/2005,31/12/9998,30/09/2015
MPWR,1280452,Monolithic Power Systems Inc,3674,101004,NASDAQ,19/11/2004,31/12/9998,30/09/2015
MPX,1129155,Marine Products Corp,3730,103015,NYSE,28/02/2001,31/12/9998,30/09/2015
MRC,1439095,MRC Global Inc,5084,107004,NYSE,12/04/2012,31/12/9998,30/09/2015
MRCY,1049521,Mercury Systems Inc,3670,101001,NASDAQ,30/01/1998,31/12/9998,30/09/2015
MRK,310158,Merck Company Inc,2834,106005,NYSE,02/01/1970,31/12/9998,30/09/2015
MRNA,1682852,Moderna Inc,2836,106002,NASDAQ,07/12/2018,31/12/9998,31/12/2018
MRNA,1682852,"Moderna, Inc.",2836,106002,NASDAQ,07/12/1993,08/10/2018,31/10/2018
MRO,101778,Marathon Oil Corp,1311,107002,NYSE,02/01/1970,31/12/9998,30/09/2015
MRSN,1442836,Mersana Therapeutics Inc,2834,106002,NASDAQ,28/06/2017,31/12/9998,30/09/2017
MRTN,799167,Marten Transport Ltd,4213,100010,NASDAQ,26/02/1992,31/12/9998,30/09/2015
MRTX,1576263,Mirati Therapeutics Inc,2834,106002,NASDAQ,15/07/2013,31/12/9998,30/09/2015
MRVL,1058057,Marvell Technology Group Ltd,3674,101004,NASDAQ,30/06/2000,31/12/9998,30/09/2015
MRVL,1835632,"Marvell Technology, Inc.",3674,101004,NASDAQ,30/06/2000,31/12/9998,30/09/2015
MS,895421,Morgan Stanley,6211,104003,NYSE,23/02/1993,31/12/9998,30/09/2015
MSA,66570,Mine Safety Appliances,3842,100007,NYSE,26/03/1990,31/12/9998,30/09/2015
MSBI,1466026,Midland States Bancorp Inc,6022,104002,NASDAQ,24/05/2016,31/12/9998,30/09/2016
MSCC,310568,Microsemi Corp,3674,101004,NASDAQ,26/03/1990,29/05/2018,30/09/2018
MSCI,1408198,Msci Inc,7389,104003,NYSE,15/11/2007,31/12/9998,30/09/2015
MSFG,720002,MainSource Financial Group Inc,6022,104002,NASDAQ,08/01/1992,02/04/2018,30/09/2018
MSFT,789019,Microsoft Corp,7372,101003,NASDAQ,13/03/1986,31/12/9998,30/09/2015
MSG,1636519,NVS,7990,103015,NVS,01/01/1900,01/01/1900,30/09/2015
MSGE,1795250,Madison Square Garden Entertainment Corp.,7900,103001,NYSE,09/04/2020,31/12/9998,30/09/2020
MSGN,1469372,MSG Networks Inc Class A,4841,103001,NYSE,25/01/2010,31/12/9998,30/09/2015
MSGO,9000086,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
MSGS,1636519,Madison Square Garden Sports Corp.,7990,999999,NYSE,01/10/2015,31/12/9998,30/09/2016
MSI,68505,Motorola Solutions Inc,3663,101005,NYSE,03/01/1977,31/12/9998,30/09/2015
MSM,1003078,MSC Industrial Direct Company Inc,5084,100005,NYSE,15/12/1995,31/12/9998,30/09/2015
MSTR,1050446,MicroStrategy Inc,7372,101003,NASDAQ,11/06/1998,31/12/9998,30/09/2015
MSZ,895421,MORGAN STANLEY,6211,999999,NYSE,09/11/2006,27/04/2015,30/09/2015
MTB,36270,MT Bank Corp,6022,104002,NYSE,04/10/1991,31/12/9998,30/09/2015
MTBC,1582982,MTBC Inc,7372,101003,NASDAQ,23/07/2014,31/12/9998,30/09/2015
MTCH,891103,"Match Group, Inc.",5990,101002,NASDAQ,19/11/2015,31/12/9998,30/09/2020
MTCH,891103,"Match Group, Inc.",7200,101002,NASDAQ,19/11/2015,31/12/9998,30/09/2021
MTCH,1575189,Match Group Inc New,7370,101002,NASDAQ,19/11/2015,31/12/9998,30/09/2016
MTD,1037646,MettlerToledo International Inc,3826,106003,NYSE,14/11/1997,31/12/9998,30/09/2015
MTDR,1520006,Matador Resources Company,1311,107002,NYSE,02/02/2012,31/12/9998,30/09/2015
MTEM,1183765,Molecular Templates Inc,2834,106002,NASDAQ,04/02/2005,31/12/9998,30/09/2015
MTG,876437,MGIC Investment Corp,6351,104006,NYSE,07/08/1991,31/12/9998,30/09/2015
MTGE,1516973,American Capital Mortgage Investment Crp,6798,109001,NASDAQ,04/08/2011,07/09/2018,30/09/2018
MTGEP,1516973,MTGE Investment Corp.,6798,999999,NASDAQ,19/05/2014,07/09/2018,30/09/2018
MTH,833079,Meritage Homes Corp,1531,999999,NYSE,16/12/1988,31/12/9998,30/09/2015
MTN,812011,Vail Resorts Inc,7990,103015,NYSE,04/02/1997,31/12/9998,30/09/2015
MTOR,1113256,Meritor Inc,3714,103005,NYSE,10/07/2000,31/12/9998,30/09/2015
MTRN,1104657,Materion Corp,3460,110004,NYSE,07/09/1984,31/12/9998,30/09/2015
MTRX,866273,Matrix Service Company,1700,107004,NASDAQ,26/02/1992,31/12/9998,30/09/2015
MTSC,68709,MTS Systems Corp,3829,106001,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MTSC,68709,MTS SYSTEMS CORP,3829,999999,NASDAQ,26/03/1990,07/04/2021,30/09/2021
MTSI,1493594,MACOM Technology Solutions Holdings,3674,101004,NASDAQ,15/03/2012,31/12/9998,30/09/2015
MTW,61986,Manitowoc Company. Inc,3531,100009,NYSE,26/03/1990,31/12/9998,30/09/2015
MTX,891014,Minerals Technologies Inc,2810,110001,NYSE,26/10/1992,31/12/9998,30/09/2015
MTZ,15615,MasTec Inc,1623,100003,NYSE,26/03/1990,31/12/9998,30/09/2015
MU,723125,Micron Technology Inc,3674,101004,NASDAQ,16/05/1989,31/12/9998,30/09/2015
MUR,717423,Murphy Oil Corp,1311,107002,NYSE,06/04/1983,31/12/9998,30/09/2015
MUSA,1573516,Murphy USA Inc,5500,102001,NYSE,19/08/2013,31/12/9998,30/09/2015
MUX,314203,McEwen Mining Inc,1040,110004,NYSE,07/05/1980,31/12/9998,30/09/2015
MVIS,9000087,Microvision Inc,9999,101001,NASDAQ,27/08/1996,31/12/9998,30/09/2015
MWA,1350593,Mueller Water Products Inc,3490,100001,NYSE,26/05/2006,31/12/9998,30/09/2015
MWG,895421,MORGAN STANLEY,6211,999999,NYSE,06/05/2003,27/07/2016,30/09/2016
MWO,895421,MORGAN STANLEY,6211,999999,NYSE,14/07/2003,27/07/2016,30/09/2016
MWR,895421,MORGAN STANLEY,6211,999999,NYSE,25/03/2003,27/07/2016,30/09/2016
MXIM,743316,Maxim Integrated Products Inc,3674,101004,NASDAQ,26/03/1990,31/12/9998,30/09/2015
MXL,1288469,MaxLinear Inc,3674,101004,NYSE,24/03/2010,31/12/9998,30/09/2015
MXMG,9000088,NVS,9999,100001,NVS,01/01/1900,01/01/1900,30/09/2015
MXPT,1611231,MaxPoint Interactive Inc,7310,101003,NYSE,06/03/2015,19/10/2017,30/09/2018
MYCC,1577095,ClubCorp Holdings Inc,7997,103015,NYSE,20/09/2013,25/09/2017,30/09/2017
MYGN,899923,Myriad Genetics Inc,2835,106001,NASDAQ,06/10/1995,31/12/9998,30/09/2015
MYL,1623613,Mylan Inc,2834,106005,NASDAQ,18/12/1987,31/12/9998,30/09/2015
MYL,1623613,Mylan N.V.,2834,106005,NASDAQ,18/12/1987,19/11/2020,30/09/2021
MYL_old,1623613,NVS,9999,106005,NVS,01/01/1900,01/01/1900,30/09/2015
MYOK,1552451,MyoKardia Inc,2834,106005,NASDAQ,29/10/2015,31/12/9998,30/09/2016
MYOK,1552451,MyoKardia Inc,2834,999999,NASDAQ,29/10/2015,17/11/2020,30/09/2021
MYOV,1679082,Myovant Sciences Ltd,2834,106005,NYSE,27/10/2016,31/12/9998,30/09/2017
NAII,787253,Natural Alternatives International Inc,2833,102002,NASDAQ,28/10/1993,31/12/9998,30/09/2015
NANO,704532,NVS,9999,101004,NVS,01/01/1900,01/01/1900,30/09/2015
NATI,935494,National Instruments Corp,7372,101003,NASDAQ,14/03/1995,31/12/9998,30/09/2015
NATL,1301106,National Interstate Corp,9999,100001,NASDAQ,27/01/2005,11/11/2016,30/09/2017
NATR,9000091,Natures Sunshine Prod,9999,102002,NASDAQ,25/06/2009,31/12/9998,30/09/2015
NAV,808450,Navistar International Corp,3711,100012,NYSE,02/01/1970,31/12/9998,30/09/2015
NAVG,793547,The Navigators Group Inc,6331,104006,NASDAQ,26/03/1990,23/05/2019,30/09/2019
NAVI,1593538,Navient Corp,6211,104007,NASDAQ,17/04/2014,31/12/9998,30/09/2015
NBHC,1475841,National Bank Holdings Corp,6021,104002,NYSE,20/09/2012,31/12/9998,30/09/2015
NBIX,914475,Neurocrine Biosciences Inc,2836,106002,NASDAQ,23/05/1996,31/12/9998,30/09/2015
NBL,72207,Noble Energy Inc,1311,107002,NASDAQ,04/01/1982,31/12/9998,30/09/2015
NBL,72207,NOBLE ENERGY INC,1311,107002,NASDAQ,04/01/1982,06/10/2020,30/09/2021
NBLX,1647513,Noble Midstream Partners LP Representing Limited Partner Interests,4610,107003,NASDAQ,15/09/2016,31/12/9998,30/09/2016
NBLX,1647513,Noble Midstream Partners LP,4610,999999,NASDAQ,15/09/2016,11/05/2021,30/09/2021
NBR,1163739,Nabors Industries Ltd,1381,107006,NYSE,28/02/1991,31/12/9998,30/09/2015
NBTB,790359,NBT Bancorp. Inc,6021,104002,NASDAQ,17/03/1992,31/12/9998,30/09/2015
NC,789933,NACCO Industries Inc,3630,110006,NYSE,17/06/1977,31/12/9998,30/09/2015
